trade_date,source,error,attempted_at
2022-12-28,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2022-12-29,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2022-12-30,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-01-03,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-01-04,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-01-05,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-01-06,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-01-09,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-01-10,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-01-11,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-01-12,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-01-13,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-01-16,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-01-17,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-01-30,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-01-31,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-02-01,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-02-02,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-02-03,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-02-06,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-02-07,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-02-08,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-02-09,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-02-10,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-02-13,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-02-14,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-02-15,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-02-16,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-02-17,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-02-20,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-02-21,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-02-22,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-02-23,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-02-24,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-03-01,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-03-02,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-03-03,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-03-06,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:46+00:00
2023-03-07,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-03-08,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-03-09,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-03-10,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-03-13,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-03-14,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-03-15,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-03-16,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-03-17,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-03-20,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-03-21,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-03-22,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-03-23,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-03-24,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-03-27,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-03-28,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-03-29,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-03-30,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-03-31,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-04-06,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-04-07,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-04-10,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-04-11,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-04-12,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-04-13,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-04-14,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-04-17,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-04-18,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-04-19,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-04-20,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-04-21,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-04-24,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-04-25,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-04-26,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-04-27,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-04-28,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-02,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-03,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-04,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-05,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-08,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-09,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-10,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-11,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-12,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-15,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-16,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-17,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-18,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-19,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-22,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-23,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-24,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-25,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-26,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-29,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-30,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-05-31,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-01,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-02,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-05,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-06,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-07,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-08,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-09,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-12,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-13,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-14,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-15,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-16,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-19,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-20,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-21,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-26,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-27,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-28,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-29,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-06-30,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-03,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-04,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-05,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-06,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-07,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-10,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-11,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-12,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-13,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-14,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-17,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-18,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-19,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-20,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-21,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-24,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-25,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-26,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-27,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-28,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-07-31,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-08-01,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-08-02,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-08-04,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-08-07,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-08-08,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-08-09,taifex_foreign_position,TAIFEX public daily institutional query is limited to the previous three years,2026-08-10T14:15:47+00:00
2023-08-21,twse_market,missing numeric value: --,2026-08-10T14:16:39+00:00
2026-02-26,twse_market,missing numeric value: --,2026-08-10T14:56:24+00:00
